transcript_id,SRR13953391,SRR13953392,SRR13953401,SRR13953402
ENST00000492833,0,0,0,0
ENST00000468474,0,0,0,0
ENST00000473107,0,0,0,0
ENST00000485493,0,0,0,0
ENST00000692770,0,0,0,0
ENST00000656161,0,0,0,0
ENST00000442212,1,2,8,2
ENST00000415847,0,0,0,0
ENST00000647678,0,0,0,0
ENST00000650376,0,0,0,0
ENST00000649170,0,0,0,0
ENST00000647779,0,0,0,0
ENST00000648253,0,0,0,0
ENST00000623703,0,0,0,0
ENST00000647911,0,0,0,0
ENST00000649100,0,0,0,0
ENST00000487869,0,0,0,0
ENST00000471468,0,0,0,0
ENST00000649224,0,0,0,0
ENST00000398753,0,0,0,0
ENST00000649822,0,0,0,0
ENST00000442773,0,0,0,0
ENST00000380713,0,0,0,0
ENST00000380708,0,0,0,0
ENST00000466787,0,0,0,0
ENST00000649499,0,0,0,0
ENST00000650208,0,0,0,0
ENST00000490860,0,0,0,0
ENST00000288350,0,0,0,0
ENST00000380671,0,0,0,0
ENST00000358268,0,0,0,0
ENST00000495240,0,0,0,0
ENST00000478273,0,0,0,0
ENST00000484878,0,0,0,0
ENST00000648495,0,0,0,0
ENST00000485895,0,0,0,0
ENST00000491625,0,0,0,0
ENST00000459939,0,0,0,0
ENST00000490184,0,0,0,0
ENST00000418018,0,0,0,0
ENST00000466954,0,0,0,0
ENST00000476914,0,0,0,0
ENST00000480690,0,0,0,0
ENST00000448288,0,0,0,0
ENST00000434281,0,0,0,0
ENST00000438404,0,0,0,0
ENST00000411566,0,0,0,0
ENST00000468009,0,0,0,0
ENST00000415863,0,0,0,0
ENST00000426783,0,0,0,0
ENST00000456017,0,0,0,0
ENST00000451131,0,0,0,0
ENST00000480612,0,0,0,0
ENST00000380637,0,0,0,0
ENST00000380634,0,0,0,0
ENST00000458295,0,0,0,0
ENST00000440288,0,0,0,0
ENST00000380631,0,0,0,0
ENST00000611656,0,0,0,0
ENST00000333634,0,0,0,0
ENST00000452550,0,0,0,0
ENST00000423596,0,0,0,0
ENST00000450079,0,0,0,0
ENST00000698170,0,0,0,0
ENST00000447939,0,0,0,0
ENST00000431743,272,280,87,48
ENST00000380620,0,0,0,0
ENST00000475838,0,0,0,0
ENST00000380612,0,0,0,0
ENST00000670883,0,0,0,0
ENST00000489821,0,0,0,0
ENST00000670049,0,0,0,0
ENST00000661806,0,0,0,0
ENST00000329618,0,0,0,0
ENST00000380604,0,0,0,0
ENST00000615480,0,0,0,0
ENST00000684187,0,0,0,0
ENST00000682818,0,0,0,0
ENST00000684495,0,0,0,0
ENST00000416555,0,0,0,0
ENST00000398714,0,0,0,0
ENST00000683344,0,0,0,0
ENST00000343118,0,0,0,0
ENST00000682542,0,0,0,0
ENST00000380618,0,0,0,0
ENST00000288344,0,0,0,0
ENST00000380749,0,0,0,0
ENST00000486741,0,0,0,0
ENST00000431390,0,0,0,0
ENST00000492280,0,0,0,0
ENST00000652622,0,0,0,0
ENST00000436324,0,0,0,0
ENST00000380748,0,0,0,0
ENST00000419378,0,0,0,0
ENST00000489072,0,0,0,0
ENST00000482192,0,0,0,0
ENST00000380747,0,0,0,0
ENST00000485550,0,0,0,0
ENST00000490032,0,0,0,0
ENST00000443046,0,0,0,0
ENST00000464078,0,0,0,0
ENST00000517106,0,0,0,0
ENST00000491183,0,0,0,0
ENST00000479586,0,0,0,0
ENST00000471260,0,0,0,0
ENST00000482733,0,0,0,0
ENST00000463631,0,0,0,0
ENST00000400454,0,0,0,0
ENST00000617870,0,0,0,0
ENST00000404019,0,0,0,0
ENST00000585040,0,0,0,0
ENST00000422749,0,0,0,0
ENST00000427451,0,0,0,0
ENST00000444046,0,0,0,0
ENST00000455354,0,0,0,0
ENST00000441910,0,0,0,0
ENST00000440363,0,0,0,0
ENST00000670068,0,0,0,0
ENST00000384418,1,1,1,0
ENST00000328735,0,0,0,0
ENST00000330333,0,0,0,0
ENST00000623119,0,0,0,0
ENST00000645185,0,0,0,1
ENST00000430327,0,0,0,0
ENST00000440221,0,0,0,0
ENST00000433378,0,0,0,0
ENST00000414699,0,0,0,0
ENST00000470864,0,0,0,0
ENST00000487994,0,0,0,0
ENST00000491838,0,0,0,0
ENST00000466122,0,0,0,0
ENST00000465326,0,0,0,0
ENST00000463674,0,0,0,0
ENST00000475618,0,0,0,0
ENST00000347667,7,0,0,0
ENST00000436410,0,0,0,0
ENST00000435611,0,0,0,0
ENST00000494252,0,0,0,0
ENST00000330714,0,0,0,0
ENST00000495892,0,0,0,0
ENST00000418103,0,0,0,0
ENST00000416447,0,0,0,0
ENST00000680862,0,0,0,0
ENST00000493753,0,0,0,0
ENST00000680539,0,0,0,0
ENST00000482953,0,0,0,0
ENST00000496774,0,0,0,0
ENST00000481838,0,0,0,0
ENST00000474368,0,0,0,0
ENST00000681171,0,0,0,0
ENST00000681460,0,0,0,0
ENST00000398632,0,0,0,0
ENST00000680215,0,0,3,0
ENST00000360214,0,0,0,0
ENST00000665212,0,0,0,0
ENST00000667466,0,0,0,0
ENST00000360938,0,0,0,0
ENST00000432278,0,0,0,0
ENST00000666778,0,0,0,0
ENST00000653642,0,0,0,0
ENST00000662305,0,0,0,0
ENST00000456966,0,0,0,0
ENST00000663561,0,0,0,0
ENST00000416842,0,0,0,0
ENST00000671443,0,0,0,0
ENST00000689146,0,0,0,0
ENST00000701265,0,0,0,0
ENST00000626259,0,0,0,0
ENST00000661563,0,0,0,0
ENST00000664415,0,0,0,0
ENST00000686562,0,0,0,0
ENST00000670092,0,0,0,0
ENST00000380931,0,0,0,0
ENST00000657019,0,0,0,0
ENST00000654496,0,0,0,0
ENST00000671381,0,0,0,0
ENST00000659831,0,0,0,0
ENST00000657276,0,0,0,0
ENST00000700848,0,0,0,0
ENST00000653449,0,0,0,0
ENST00000658721,0,0,0,0
ENST00000701620,0,0,0,0
ENST00000665758,0,0,0,0
ENST00000669345,0,0,0,0
ENST00000660489,0,0,0,0
ENST00000415824,0,0,0,0
ENST00000434589,0,0,0,0
ENST00000606322,0,0,0,0
ENST00000451820,0,0,0,0
ENST00000686487,0,0,0,0
ENST00000671617,0,0,0,0
ENST00000701127,0,0,0,0
ENST00000440379,0,0,0,0
ENST00000623098,0,0,0,0
ENST00000613045,0,0,0,0
ENST00000615324,0,0,0,0
ENST00000660602,0,0,0,0
ENST00000449165,0,0,0,0
ENST00000329623,0,0,0,0
ENST00000380486,0,0,0,0
ENST00000482186,0,0,0,0
ENST00000482084,0,0,0,0
ENST00000467074,0,0,0,0
ENST00000490479,0,0,0,0
ENST00000478372,0,0,0,0
ENST00000398505,0,0,0,0
ENST00000310826,0,0,0,0
ENST00000398499,0,0,0,0
ENST00000398511,0,0,0,0
ENST00000465968,0,0,0,0
ENST00000425521,0,0,0,0
ENST00000449949,0,0,0,0
ENST00000398497,0,0,0,0
ENST00000412906,0,0,0,0
ENST00000675770,0,0,0,0
ENST00000675924,0,0,0,0
ENST00000676087,0,0,0,0
ENST00000675169,0,0,0,0
ENST00000657413,0,0,0,0
ENST00000665885,0,0,0,0
ENST00000669320,0,0,0,0
ENST00000455701,0,0,0,3
ENST00000429739,0,0,0,0
ENST00000676145,0,0,0,1
ENST00000679911,0,0,0,0
ENST00000680347,0,0,0,0
ENST00000681867,0,0,0,0
ENST00000679464,0,0,0,0
ENST00000680182,0,0,0,0
ENST00000486275,0,0,0,0
ENST00000681191,0,0,0,0
ENST00000679445,0,0,0,0
ENST00000681857,0,0,0,0
ENST00000468506,0,0,0,0
ENST00000398600,0,0,0,0
ENST00000679626,0,0,0,0
ENST00000413778,0,0,0,0
ENST00000419044,0,0,0,0
ENST00000455164,0,0,0,0
ENST00000681849,0,0,0,0
ENST00000679705,0,0,0,0
ENST00000424365,0,0,0,0
ENST00000681266,0,0,0,0
ENST00000417963,0,0,0,0
ENST00000484465,0,0,0,0
ENST00000288383,0,0,0,0
ENST00000680942,0,0,0,0
ENST00000681944,0,0,0,0
ENST00000681382,0,0,0,0
ENST00000679386,0,0,0,0
ENST00000441677,0,0,0,0
ENST00000398598,0,0,0,0
ENST00000680629,0,0,0,0
ENST00000681896,0,0,0,0
ENST00000679528,0,0,0,0
ENST00000467510,0,0,0,0
ENST00000680176,0,0,0,0
ENST00000680760,0,0,0,0
ENST00000680776,0,0,0,0
ENST00000681607,0,0,0,0
ENST00000478268,0,0,0,0
ENST00000680536,0,0,0,0
ENST00000679408,0,0,0,0
ENST00000681039,0,0,0,0
ENST00000681671,0,0,0,0
ENST00000679543,0,0,0,0
ENST00000680364,0,0,0,0
ENST00000619682,0,0,0,0
ENST00000411427,0,0,0,0
ENST00000491110,0,0,0,0
ENST00000680980,0,0,0,0
ENST00000679263,0,0,0,0
ENST00000679181,0,0,0,0
ENST00000676973,0,0,0,0
ENST00000679054,0,0,0,0
ENST00000678348,0,0,0,0
ENST00000332149,0,0,0,0
ENST00000677680,0,0,0,0
ENST00000678171,0,0,0,0
ENST00000678743,0,0,0,0
ENST00000678959,0,0,0,0
ENST00000679016,0,0,0,0
ENST00000398585,0,0,0,0
ENST00000458356,0,0,0,0
ENST00000678617,0,0,0,0
ENST00000424093,0,0,0,0
ENST00000454499,0,0,0,0
ENST00000469395,0,0,0,0
ENST00000463138,0,0,0,0
ENST00000455813,0,0,0,0
ENST00000489201,0,0,0,0
ENST00000681415,13221,0,0,0
ENST00000680637,22,10,11,17
ENST00000398457,0,0,0,0
ENST00000462050,0,0,0,0
ENST00000347800,0,0,0,0
ENST00000450121,0,0,0,0
ENST00000361802,0,0,0,0
ENST00000398449,0,0,0,0
ENST00000343687,0,0,0,0
ENST00000411330,0,0,0,0
ENST00000398437,0,0,0,0
ENST00000472587,0,0,0,0
ENST00000467818,0,0,0,0
ENST00000496783,3,1,6,8
ENST00000400427,0,0,0,0
ENST00000400424,0,0,0,0
ENST00000408989,0,0,0,0
ENST00000408910,0,0,0,0
ENST00000400421,0,0,0,0
ENST00000466434,0,0,0,0
ENST00000468982,0,0,0,0
ENST00000485357,0,0,0,0
ENST00000491559,0,0,0,0
ENST00000497243,0,0,0,0
ENST00000329015,0,0,0,0
ENST00000475047,0,0,0,0
ENST00000484174,0,0,0,0
ENST00000400423,0,0,0,0
ENST00000484712,0,0,0,0
ENST00000433957,0,0,0,0
ENST00000476848,0,0,0,0
ENST00000474596,0,0,0,0
ENST00000482761,0,0,0,0
ENST00000398405,0,0,0,0
ENST00000644384,0,0,0,0
ENST00000652415,0,0,0,0
ENST00000398397,0,0,0,0
ENST00000478680,0,0,0,0
ENST00000470586,0,0,0,0
ENST00000486812,0,0,0,0
ENST00000447016,0,0,0,0
ENST00000398548,0,0,0,0
ENST00000422911,0,0,0,0
ENST00000441787,0,0,0,0
ENST00000449395,0,0,0,0
ENST00000269844,0,0,0,0
ENST00000465955,0,0,0,0
ENST00000477633,0,0,0,0
ENST00000495217,0,0,0,0
ENST00000491486,0,0,0,0
ENST00000489661,0,0,0,0
ENST00000496124,0,0,0,0
ENST00000458654,0,0,0,0
ENST00000432411,0,0,0,0
ENST00000424890,0,0,6,0
ENST00000518498,0,0,0,0
ENST00000489676,0,0,0,0
ENST00000398431,0,0,0,0
ENST00000291539,0,0,0,0
ENST00000460905,0,0,0,0
ENST00000472401,0,0,0,0
ENST00000335512,0,0,0,0
ENST00000470987,0,0,0,0
ENST00000490803,0,0,0,0
ENST00000486902,0,0,0,0
ENST00000328862,0,0,0,0
ENST00000335440,0,0,0,0
ENST00000380328,0,0,0,0
ENST00000398225,0,0,0,0
ENST00000398227,0,0,0,0
ENST00000398229,0,0,0,0
ENST00000398232,0,0,0,0
ENST00000398234,0,0,0,0
ENST00000398236,0,0,0,0
ENST00000460989,0,0,0,0
ENST00000462571,0,0,0,0
ENST00000467403,0,0,0,0
ENST00000468805,0,0,0,0
ENST00000495521,0,0,0,0
ENST00000497805,0,0,0,0
ENST00000349112,0,0,0,0
ENST00000398224,0,0,0,0
ENST00000467162,0,0,0,0
ENST00000495343,0,0,0,0
ENST00000437426,0,0,0,0
ENST00000489319,0,0,0,0
ENST00000466472,0,0,0,0
ENST00000330317,0,0,0,0
ENST00000492742,0,0,0,0
ENST00000398208,0,0,0,0
ENST00000476326,0,0,0,0
ENST00000479429,0,0,0,0
ENST00000463902,0,0,0,0
ENST00000470658,0,0,0,0
ENST00000635189,0,0,0,0
ENST00000291535,0,0,0,0
ENST00000635108,0,0,0,0
ENST00000635325,0,0,0,0
ENST00000634453,0,0,0,0
ENST00000319294,0,0,0,0
ENST00000634718,0,0,0,0
ENST00000398367,0,0,0,0
ENST00000473381,0,0,0,0
ENST00000516810,0,0,0,0
ENST00000432907,0,0,0,0
ENST00000418336,0,0,0,0
ENST00000291547,0,0,0,0
ENST00000480179,0,0,0,0
ENST00000456957,0,0,0,0
ENST00000560448,0,0,0,0
ENST00000607049,0,0,0,0
ENST00000557820,0,0,0,0
ENST00000474336,0,0,0,0
ENST00000607150,0,0,0,0
ENST00000558955,0,0,0,0
ENST00000460259,0,0,0,0
ENST00000340344,0,0,0,0
ENST00000460740,0,0,0,0
ENST00000354250,56,54,43,46
ENST00000270162,0,0,0,0
ENST00000644871,0,0,0,0
ENST00000644689,0,0,0,0
ENST00000478426,0,0,0,0
ENST00000644750,0,0,0,0
ENST00000644276,0,0,0,0
ENST00000291536,0,0,0,0
ENST00000493019,0,0,0,0
ENST00000398352,0,0,0,0
ENST00000454800,0,0,0,0
ENST00000419522,0,0,0,0
ENST00000416179,0,0,0,0
ENST00000398341,0,0,0,0
ENST00000484887,0,0,0,0
ENST00000429903,0,0,0,0
ENST00000455116,0,0,0,0
ENST00000352133,0,0,0,0
ENST00000471277,0,0,0,0
ENST00000398343,0,0,0,0
ENST00000487951,0,0,0,0
ENST00000442605,0,0,0,0
ENST00000496416,0,0,0,0
ENST00000340648,0,0,0,0
ENST00000470886,0,0,0,0
ENST00000291560,0,0,0,0
ENST00000613967,0,0,0,0
ENST00000443485,0,0,0,0
ENST00000398116,7,2,6,9
ENST00000599962,2729,1834,2495,2250
ENST00000639959,0,0,0,0
ENST00000640406,0,0,0,0
ENST00000675996,0,0,0,0
ENST00000291568,0,0,0,0
ENST00000480147,450,295,469,425
ENST00000475534,0,0,0,0
ENST00000483896,0,0,0,0
ENST00000492638,0,0,0,0
ENST00000497547,0,0,0,0
ENST00000473988,0,0,0,0
ENST00000471909,0,0,0,0
ENST00000467112,48,0,0,0
ENST00000471250,0,0,0,0
ENST00000478282,0,0,0,0
ENST00000459639,0,0,0,0
ENST00000464750,0,0,0,0
ENST00000475639,0,0,0,0
ENST00000380276,0,0,0,0
ENST00000291552,0,0,0,0
ENST00000486519,0,0,0,0
ENST00000463599,0,0,0,0
ENST00000468039,0,0,0,0
ENST00000496462,5,0,0,0
ENST00000398081,0,0,0,0
ENST00000468090,0,0,0,0
ENST00000291565,0,0,0,0
ENST00000398085,0,0,0,0
ENST00000476084,0,0,0,0
ENST00000470029,0,0,0,0
ENST00000438837,0,0,0,0
ENST00000498040,0,0,0,0
ENST00000327574,0,0,0,0
ENST00000472777,0,0,0,0
ENST00000476313,0,0,0,0
ENST00000481512,0,0,0,0
ENST00000621478,0,0,0,0
ENST00000490666,0,0,0,0
ENST00000467908,0,0,0,0
ENST00000343528,0,0,0,0
ENST00000398078,0,0,0,0
ENST00000468392,0,0,0,0
ENST00000626421,0,0,0,0
ENST00000461123,0,0,0,0
ENST00000437258,0,0,0,0
ENST00000448247,0,0,0,0
ENST00000400385,0,0,0,0
ENST00000291574,0,0,0,0
ENST00000380221,0,0,0,0
ENST00000422875,0,0,0,0
ENST00000416034,0,0,0,0
ENST00000481460,0,0,0,0
ENST00000461889,0,0,0,0
ENST00000459741,0,0,0,0
ENST00000465905,0,0,0,0
ENST00000483973,0,0,0,0
ENST00000486746,0,0,0,0
ENST00000469521,0,0,0,0
ENST00000485621,0,0,0,0
ENST00000468864,0,0,0,0
ENST00000291572,0,0,0,0
ENST00000474735,0,0,0,0
ENST00000448287,0,0,0,0
ENST00000398061,0,0,0,0
ENST00000686536,0,0,0,0
ENST00000327505,0,0,0,0
ENST00000445582,0,0,0,0
ENST00000362728,0,0,0,0
ENST00000398063,0,0,0,0
ENST00000674444,0,0,0,0
ENST00000398058,0,0,0,0
ENST00000457068,0,0,0,0
ENST00000448845,0,0,0,0
ENST00000498670,0,0,0,0
ENST00000422850,0,0,0,0
ENST00000497909,0,0,0,0
ENST00000546158,0,0,0,0
ENST00000479117,0,0,0,0
ENST00000481319,0,0,0,0
ENST00000467358,0,0,0,0
ENST00000484865,0,0,0,0
ENST00000344330,0,0,0,0
ENST00000400379,0,0,0,0
ENST00000400377,0,0,0,0
ENST00000700350,0,0,0,0
ENST00000700352,0,0,0,0
ENST00000700353,0,0,0,0
ENST00000700354,0,0,0,0
ENST00000700355,0,0,0,0
ENST00000700356,0,0,0,0
ENST00000700357,0,0,0,0
ENST00000700358,0,0,0,0
ENST00000700359,0,0,0,0
ENST00000700360,0,0,0,0
ENST00000700361,0,0,0,0
ENST00000643466,28,19,18,0
ENST00000407780,16,0,15,18
ENST00000700351,6,0,0,0
ENST00000456705,0,0,0,0
ENST00000291576,0,0,0,0
ENST00000486126,0,0,0,0
ENST00000471490,0,0,0,0
ENST00000494310,0,0,0,0
ENST00000476948,0,0,0,0
ENST00000645487,0,0,0,0
ENST00000644251,0,0,0,0
ENST00000495007,0,0,0,0
ENST00000427803,0,0,0,0
ENST00000493883,0,0,0,0
ENST00000480786,0,0,0,0
ENST00000348499,0,0,0,0
ENST00000291577,0,0,0,0
ENST00000389690,0,0,0,0
ENST00000646873,0,0,0,0
ENST00000488392,0,0,0,0
ENST00000419699,0,0,0,0
ENST00000449622,0,0,0,0
ENST00000470545,0,0,0,0
ENST00000642815,0,0,0,0
ENST00000411694,0,0,0,0
ENST00000424921,0,0,0,0
ENST00000701364,0,0,0,0
ENST00000645813,0,0,0,0
ENST00000411956,0,0,0,0
ENST00000665511,0,0,0,0
ENST00000423967,0,0,0,0
ENST00000437557,6,2,2,0
ENST00000397961,0,0,0,0
ENST00000349048,0,0,0,0
ENST00000496824,0,0,0,0
ENST00000466134,0,0,105,57
ENST00000628044,0,0,0,0
ENST00000491298,0,0,0,0
ENST00000474114,0,0,0,0
ENST00000498841,0,0,0,0
ENST00000460020,0,0,0,0
ENST00000467315,0,0,0,0
ENST00000460521,0,0,0,0
ENST00000495274,0,0,0,0
ENST00000620163,2,0,0,2
ENST00000530812,0,0,0,0
ENST00000527919,0,0,0,0
ENST00000291582,0,0,0,0
ENST00000337909,0,0,0,0
ENST00000397994,0,0,0,0
ENST00000422357,0,0,0,0
ENST00000444409,0,0,0,0
ENST00000339818,0,0,0,0
ENST00000470196,0,0,0,0
ENST00000496321,0,0,0,0
ENST00000462742,0,0,0,0
ENST00000397956,0,0,0,0
ENST00000325223,0,0,0,0
ENST00000448927,0,0,0,0
ENST00000478674,0,0,0,0
ENST00000426029,0,0,0,0
ENST00000300482,0,0,0,0
ENST00000431901,0,0,0,0
ENST00000397928,0,0,0,0
ENST00000397932,0,0,0,0
ENST00000300481,0,0,0,0
ENST00000498430,0,0,0,0
ENST00000423310,0,0,0,0
ENST00000456880,0,0,0,0
ENST00000490982,0,0,0,0
ENST00000581669,0,0,0,0
ENST00000583496,0,0,0,0
ENST00000323084,0,0,0,0
ENST00000642437,0,0,0,0
ENST00000451035,0,0,0,0
ENST00000397916,0,0,0,0
ENST00000430181,0,0,0,0
ENST00000330490,0,0,0,0
ENST00000354333,0,0,17,12
ENST00000465978,0,0,0,0
ENST00000658407,0,0,0,0
ENST00000400375,0,0,3,0
ENST00000498210,0,0,0,0
ENST00000391620,0,0,0,0
ENST00000400372,0,0,2,0
ENST00000484861,0,0,0,0
ENST00000360770,0,0,0,0
ENST00000391617,0,0,0,0
ENST00000617417,0,0,0,0
ENST00000412914,0,0,0,0
ENST00000391621,6,3,5,4
ENST00000400374,3,3,3,5
ENST00000400368,1,3,1,2
ENST00000609664,2,0,1,0
ENST00000334662,7,2,9,2
ENST00000397911,5,0,3,1
ENST00000380095,5,2,7,2
ENST00000334670,6,7,18,11
ENST00000391618,8,5,6,3
ENST00000397907,3,2,15,2
ENST00000435590,878,738,1132,564
ENST00000400365,2,0,0,0
ENST00000345496,0,0,0,0
ENST00000481546,0,0,0,0
ENST00000497630,0,0,0,0
ENST00000477954,0,0,0,0
ENST00000491513,0,0,0,0
ENST00000330942,0,0,0,0
ENST00000478200,0,0,0,0
ENST00000497664,0,0,0,0
ENST00000462569,0,0,0,0
ENST00000490450,0,0,0,0
ENST00000496395,0,0,0,0
ENST00000490091,0,0,0,0
ENST00000397898,0,0,0,0
ENST00000332859,0,0,0,0
ENST00000411651,0,0,0,0
ENST00000479153,0,0,0,0
ENST00000397893,0,0,0,0
ENST00000466861,0,0,727,0
ENST00000291592,0,0,0,0
ENST00000397887,0,0,0,0
ENST00000445724,0,0,0,0
ENST00000330938,0,0,0,0
ENST00000397886,0,0,0,0
ENST00000474737,0,0,0,0
ENST00000494690,0,0,0,0
ENST00000480234,0,0,0,0
ENST00000397841,0,0,0,0
ENST00000615847,0,0,0,0
ENST00000660377,0,0,0,0
ENST00000657006,0,0,0,0
ENST00000658179,0,0,0,0
ENST00000667826,0,0,0,0
ENST00000663249,0,0,0,0
ENST00000654166,0,0,0,0
ENST00000330551,0,0,0,0
ENST00000690957,0,0,0,0
ENST00000664358,0,0,0,0
ENST00000609953,0,0,0,0
ENST00000458015,0,0,0,0
ENST00000291634,0,0,0,0
ENST00000397826,0,0,0,0
ENST00000479127,0,0,0,0
ENST00000485207,0,0,0,0
ENST00000454115,0,0,0,0
ENST00000400362,0,0,0,0
ENST00000647108,0,0,0,0
ENST00000701789,0,0,0,0
ENST00000433465,0,0,0,0
ENST00000475170,0,0,0,0
ENST00000397852,0,0,0,0
ENST00000397857,0,0,0,0
ENST00000397854,0,0,0,0
ENST00000652462,0,0,0,0
ENST00000355153,0,0,0,0
ENST00000397850,0,0,0,0
ENST00000523323,0,0,0,0
ENST00000696946,0,0,8535,0
ENST00000302347,0,0,0,0
ENST00000479202,0,0,0,0
ENST00000320216,0,0,0,0
ENST00000521987,0,0,0,0
ENST00000523663,0,0,0,0
ENST00000522931,0,0,0,0
ENST00000517563,0,0,0,0
ENST00000522688,0,0,0,0
ENST00000520389,0,0,0,0
ENST00000524251,0,0,0,0
ENST00000517819,0,0,0,0
ENST00000479849,0,0,0,0
ENST00000397846,0,0,0,0
ENST00000523126,0,0,0,0
ENST00000521995,0,0,0,0
ENST00000518033,0,0,0,0
ENST00000441379,0,0,0,0
ENST00000609694,0,0,0,0
ENST00000609592,0,0,0,0
ENST00000610063,0,0,0,0
ENST00000608043,0,0,0,0
ENST00000429132,0,0,0,0
ENST00000688945,0,0,0,0
ENST00000692198,0,0,0,0
ENST00000609461,0,0,0,0
ENST00000498666,6328,0,0,4860
ENST00000429427,0,0,0,0
ENST00000462214,0,0,0,0
ENST00000460734,0,0,0,0
ENST00000348831,0,0,0,0
ENST00000437626,0,0,0,0
ENST00000389861,0,0,0,0
ENST00000389863,0,0,0,0
ENST00000492414,0,0,0,0
ENST00000496664,0,0,0,0
ENST00000449478,0,0,0,0
ENST00000596207,0,0,0,0
ENST00000464215,0,0,0,0
ENST00000705392,0,0,0,0
ENST00000705393,0,0,0,0
ENST00000360697,0,0,0,0
ENST00000481022,0,0,0,0
ENST00000631642,0,0,0,0
ENST00000599569,0,0,0,0
ENST00000415143,7,6,16,7
ENST00000685333,0,0,0,0
ENST00000424569,0,0,0,0
ENST00000662558,0,0,0,0
ENST00000651182,0,0,0,0
ENST00000671273,0,0,0,0
ENST00000655224,0,0,0,0
ENST00000441095,24,12,20,18
ENST00000651438,0,0,0,0
ENST00000446475,0,0,0,0
ENST00000397787,0,0,0,0
ENST00000485206,0,0,0,0
ENST00000355480,0,0,0,0
ENST00000359759,0,0,0,0
ENST00000611994,0,0,0,0
ENST00000342220,0,0,0,0
ENST00000459895,0,0,0,0
ENST00000417954,0,0,0,0
ENST00000567670,0,0,0,0
ENST00000461785,0,0,0,0
ENST00000423214,0,0,0,0
ENST00000473212,0,0,0,0
ENST00000468508,0,0,0,0
ENST00000311124,0,0,0,0
ENST00000460174,0,0,0,0
ENST00000380010,0,0,0,0
ENST00000650808,0,0,0,0
ENST00000485649,0,0,0,0
ENST00000427839,0,0,0,0
ENST00000443742,0,0,0,0
ENST00000486303,0,0,0,0
ENST00000528477,0,0,0,0
ENST00000693093,0,0,0,0
ENST00000651099,0,0,0,0
ENST00000660971,0,0,0,0
ENST00000584169,0,0,0,0
ENST00000638500,0,0,0,0
ENST00000328344,0,0,0,0
ENST00000670852,0,0,0,0
ENST00000670960,0,0,0,0
ENST00000665973,0,0,0,0
ENST00000471540,0,0,0,0
ENST00000331343,0,0,0,0
ENST00000334538,0,0,0,0
ENST00000612472,0,0,0,0
ENST00000349485,0,0,0,0
ENST00000615172,0,0,0,0
ENST00000485190,0,0,0,0
ENST00000460932,0,0,0,0
ENST00000463917,0,0,0,0
ENST00000451615,0,0,0,0
ENST00000493524,0,0,0,0
ENST00000468360,0,0,0,0
ENST00000493811,0,0,0,0
ENST00000476653,0,0,0,0
ENST00000361866,0,0,0,0
ENST00000492851,0,0,0,0
ENST00000683550,0,0,0,0
ENST00000466285,0,0,0,0
ENST00000463060,0,0,0,0
ENST00000498614,0,0,0,0
ENST00000612273,0,0,0,0
ENST00000682634,0,0,0,0
ENST00000486023,0,0,0,0
ENST00000451618,4,0,0,0
ENST00000465077,0,0,0,0
ENST00000400314,0,0,0,0
ENST00000472191,0,0,0,0
ENST00000681687,0,0,0,0
ENST00000594149,0,0,0,0
ENST00000628776,0,0,0,0
ENST00000593338,0,0,0,0
ENST00000609985,0,0,0,0
ENST00000594320,0,0,0,0
ENST00000610200,0,0,0,0
ENST00000423045,0,0,0,0
ENST00000380008,0,0,0,0
ENST00000400310,0,0,0,0
ENST00000400308,0,0,0,0
ENST00000400309,0,0,0,0
ENST00000449640,0,0,0,0
ENST00000481302,0,0,0,0
ENST00000498121,0,0,0,0
ENST00000658513,0,0,0,0
ENST00000618749,0,0,0,0
ENST00000549265,0,0,0,0
ENST00000400305,0,0,0,0
ENST00000400304,0,0,0,0
ENST00000468429,0,0,0,0
ENST00000475402,0,0,0,0
ENST00000626237,0,0,0,0
ENST00000617854,2,4,2,1
ENST00000330205,0,0,0,0
ENST00000291672,0,0,0,0
ENST00000494498,0,0,0,0
ENST00000483568,0,0,0,0
ENST00000291670,0,0,0,0
ENST00000397748,0,0,0,0
ENST00000498355,0,0,0,0
ENST00000460011,0,0,0,0
ENST00000446405,0,0,0,0
ENST00000397743,0,0,0,0
ENST00000397746,0,0,0,0
ENST00000488577,0,0,0,0
ENST00000480950,0,0,0,0
ENST00000469240,0,0,0,0
ENST00000446649,0,0,0,0
ENST00000455567,0,0,0,0
ENST00000669476,0,0,0,0
ENST00000654493,0,0,0,0
ENST00000656253,0,0,0,0
ENST00000591223,0,0,0,0
ENST00000670190,0,0,0,0
ENST00000664725,0,0,0,0
ENST00000414659,0,0,0,0
ENST00000432735,0,0,0,0
ENST00000444998,0,0,0,0
ENST00000421927,0,0,0,0
ENST00000662666,0,0,0,0
ENST00000588753,0,0,0,0
ENST00000420074,0,0,0,0
ENST00000467026,0,0,0,0
ENST00000496607,0,0,0,0
ENST00000291688,0,101,0,0
ENST00000397708,0,0,0,0
ENST00000444966,0,0,0,0
ENST00000481113,0,0,0,0
ENST00000447037,0,0,0,0
ENST00000430259,0,0,0,0
ENST00000494755,0,0,0,0
ENST00000479557,0,0,0,0
ENST00000426537,0,0,0,0
ENST00000495475,0,0,0,0
ENST00000590829,77,0,0,0
ENST00000486937,55,0,0,0
ENST00000397701,0,0,0,0
